,force
6446,679.0
6447,680.0
6448,679.0
6449,679.0
6450,680.0
6451,679.0
6452,679.0
6453,680.0
6454,679.0
6455,680.0
6456,680.0
6457,679.0
6458,680.0
6459,680.0
6460,679.0
6461,680.0
6462,680.0
6463,679.0
6464,680.0
6465,680.0
6466,680.0
6467,681.0
6468,680.0
6469,680.0
6470,681.0
6471,680.0
6472,680.0
6473,681.0
6474,680.0
6475,681.0
6476,680.0
6477,680.0
6478,681.0
6479,681.0
6480,680.0
6481,681.0
6482,681.0
6483,680.0
6484,681.0
6485,681.0
6486,681.0
6487,682.0
6488,681.0
6489,681.0
6490,681.0
6491,681.0
6492,681.0
6493,682.0
6494,681.0
6495,681.0
6496,682.0
6497,681.0
6498,681.0
6499,681.0
6500,681.0
6501,682.0
6502,682.0
6503,681.0
6504,682.0
6505,682.0
6506,681.0
6507,682.0
6508,682.0
6509,681.0
6510,683.0
6511,682.0
6512,681.0
6513,682.0
6514,681.0
6515,682.0
6516,683.0
6517,682.0
6518,682.0
6519,682.0
6520,682.0
6521,682.0
6522,682.0
6523,682.0
6524,682.0
6525,682.0
6526,682.0
6527,683.0
6528,682.0
6529,682.0
6530,683.0
6531,682.0
6532,682.0
6533,683.0
6534,682.0
6535,683.0
6536,683.0
6537,682.0
6538,682.0
6539,683.0
6540,682.0
6541,683.0
6542,682.0
6543,679.0
6544,689.0
6545,683.0
6546,682.0
6547,683.0
6548,683.0
6549,682.0
6550,683.0
6551,683.0
6552,683.0
6553,684.0
6554,683.0
6555,683.0
6556,684.0
6557,683.0
6558,683.0
6559,684.0
6560,683.0
6561,684.0
6562,684.0
6563,683.0
6564,684.0
6565,684.0
6566,683.0
6567,684.0
6568,684.0
6569,683.0
6570,684.0
6571,684.0
6572,684.0
6573,684.0
6574,684.0
6575,684.0
6576,685.0
6577,684.0
6578,684.0
6579,683.0
6580,683.0
6581,684.0
6582,684.0
6583,684.0
6584,685.0
6585,684.0
6586,684.0
6587,686.0
6588,684.0
6589,684.0
6590,685.0
6591,684.0
6592,684.0
6593,685.0
6594,684.0
6595,684.0
6596,685.0
6597,684.0
6598,685.0
6599,685.0
6600,685.0
6601,685.0
6602,685.0
6603,684.0
6604,685.0
6605,685.0
6606,684.0
6607,685.0
6608,685.0
6609,685.0
6610,685.0
6611,685.0
6612,684.0
6613,686.0
6614,685.0
6615,685.0
6616,685.0
6617,685.0
6618,684.0
6619,685.0
6620,684.0
6621,685.0
6622,685.0
6623,685.0
6624,685.0
6625,685.0
6626,685.0
6627,686.0
6628,686.0
6629,685.0
6630,686.0
6631,686.0
6632,685.0
6633,686.0
6634,685.0
6635,685.0
6636,686.0
6637,685.0
6638,686.0
6639,686.0
6640,685.0
6641,686.0
6642,686.0
6643,685.0
6644,694.0
6645,684.0
6646,700.0
6647,686.0
6648,685.0
6649,685.0
6650,686.0
6651,686.0
6652,686.0
6653,687.0
6654,686.0
6655,686.0
6656,687.0
6657,686.0
6658,686.0
6659,687.0
6660,686.0
6661,686.0
6662,686.0
6663,686.0
6664,687.0
6665,687.0
6666,686.0
6667,687.0
6668,686.0
6669,686.0
6670,687.0
6671,687.0
6672,686.0
6673,687.0
6674,686.0
6675,687.0
6676,687.0
6677,687.0
6678,687.0
6679,688.0
6680,686.0
6681,687.0
6682,687.0
6683,686.0
6684,687.0
6685,687.0
6686,686.0
6687,687.0
6688,687.0
6689,687.0
6690,687.0
6691,687.0
6692,687.0
6693,688.0
6694,687.0
6695,687.0
6696,687.0
6697,687.0
6698,687.0
6699,688.0
6700,687.0
6701,687.0
6702,688.0
6703,686.0
6704,687.0
6705,688.0
6706,687.0
6707,687.0
6708,688.0
6709,687.0
6710,688.0
6711,688.0
6712,687.0
6713,688.0
6714,688.0
6715,687.0
6716,688.0
6717,687.0
6718,687.0
6719,688.0
6720,688.0
6721,687.0
6722,688.0
6723,687.0
6724,688.0
6725,688.0
6726,687.0
6727,688.0
6728,688.0
6729,687.0
6730,688.0
6731,688.0
6732,687.0
6733,688.0
6734,688.0
6735,687.0
6736,688.0
6737,688.0
6738,688.0
6739,689.0
6740,688.0
6741,688.0
6742,688.0
6743,688.0
6744,688.0
6745,689.0
6746,706.0
6747,687.0
6748,687.0
6749,687.0
6750,688.0
6751,688.0
6752,687.0
6753,689.0
6754,689.0
6755,688.0
6756,689.0
6757,689.0
6758,688.0
6759,689.0
6760,688.0
6761,688.0
6762,689.0
6763,688.0
6764,689.0
6765,689.0
6766,688.0
6767,689.0
6768,689.0
6769,689.0
6770,689.0
6771,689.0
6772,689.0
6773,689.0
6774,689.0
6775,689.0
6776,690.0
6777,689.0
6778,689.0
6779,690.0
6780,689.0
6781,689.0
6782,690.0
6783,689.0
6784,689.0
6785,690.0
6786,689.0
6787,689.0
6788,690.0
6789,689.0
6790,690.0
6791,690.0
6792,689.0
6793,690.0
6794,690.0
6795,689.0
6796,690.0
6797,690.0
6798,690.0
6799,691.0
6800,689.0
6801,689.0
6802,690.0
6803,690.0
6804,690.0
6805,690.0
6806,689.0
6807,690.0
6808,690.0
6809,690.0
6810,690.0
6811,691.0
6812,690.0
6813,690.0
6814,690.0
6815,690.0
6816,691.0
6817,690.0
6818,690.0
6819,691.0
6820,690.0
6821,690.0
6822,691.0
6823,690.0
6824,690.0
6825,691.0
6826,690.0
6827,690.0
6828,690.0
6829,690.0
6830,690.0
6831,691.0
6832,690.0
6833,691.0
6834,691.0
6835,690.0
6836,691.0
6837,691.0
6838,691.0
6839,691.0
6840,690.0
6841,691.0
6842,691.0
6843,691.0
6844,691.0
6845,691.0
6846,691.0
6847,691.0
6848,682.0
6849,689.0
6850,689.0
6851,690.0
6852,690.0
6853,691.0
6854,691.0
6855,691.0
6856,691.0
6857,691.0
6858,691.0
6859,691.0
6860,691.0
6861,691.0
6862,691.0
6863,691.0
6864,691.0
6865,692.0
6866,691.0
6867,691.0
6868,692.0
6869,691.0
6870,691.0
6871,692.0
6872,691.0
6873,691.0
6874,692.0
6875,691.0
6876,692.0
6877,692.0
6878,691.0
6879,692.0
6880,692.0
6881,691.0
6882,692.0
6883,692.0
6884,691.0
6885,692.0
6886,692.0
6887,691.0
6888,693.0
6889,692.0
6890,692.0
6891,693.0
6892,691.0
6893,692.0
6894,692.0
6895,691.0
6896,692.0
6897,692.0
6898,692.0
6899,693.0
6900,692.0
6901,692.0
6902,693.0
6903,692.0
6904,691.0
6905,692.0
6906,692.0
6907,692.0
6908,693.0
6909,692.0
6910,692.0
6911,693.0
6912,692.0
6913,693.0
6914,693.0
6915,692.0
6916,693.0
6917,693.0
6918,692.0
6919,693.0
6920,692.0
6921,692.0
6922,693.0
6923,692.0
6924,692.0
6925,693.0
6926,692.0
6927,692.0
6928,693.0
6929,692.0
6930,692.0
6931,693.0
6932,692.0
6933,693.0
6934,693.0
6935,692.0
6936,693.0
6937,693.0
6938,693.0
6939,694.0
6940,693.0
6941,692.0
6942,693.0
6943,693.0
6944,692.0
6945,694.0
6946,692.0
6947,693.0
6948,693.0
6949,697.0
6950,690.0
6951,702.0
6952,692.0
6953,692.0
6954,693.0
6955,692.0
6956,693.0
6957,694.0
6958,693.0
6959,693.0
6960,694.0
6961,693.0
6962,693.0
6963,694.0
6964,693.0
6965,694.0
6966,693.0
6967,693.0
6968,694.0
6969,693.0
6970,693.0
6971,694.0
6972,693.0
6973,694.0
6974,694.0
6975,693.0
6976,694.0
6977,694.0
6978,685.0
6979,694.0
6980,694.0
6981,693.0
6982,694.0
6983,694.0
6984,693.0
6985,694.0
6986,694.0
6987,693.0
6988,695.0
6989,694.0
6990,694.0
6991,695.0
6992,693.0
6993,694.0
6994,694.0
6995,693.0
6996,694.0
6997,694.0
6998,693.0
6999,694.0
7000,694.0
7001,693.0
7002,694.0
7003,693.0
7004,694.0
7005,695.0
7006,694.0
7007,694.0
7008,695.0
7009,694.0
7010,694.0
7011,694.0
7012,694.0
7013,694.0
7014,694.0
7015,694.0
7016,694.0
7017,695.0
7018,693.0
7019,695.0
7020,695.0
7021,694.0
7022,695.0
7023,694.0
7024,694.0
7025,694.0
7026,694.0
7027,694.0
7028,695.0
7029,694.0
7030,694.0
7031,695.0
7032,694.0
7033,694.0
7034,695.0
7035,695.0
7036,694.0
7037,695.0
7038,694.0
7039,695.0
7040,695.0
7041,694.0
7042,695.0
7043,695.0
7044,694.0
7045,695.0
7046,694.0
7047,695.0
7048,695.0
7049,695.0
7050,695.0
7051,707.0
7052,692.0
7053,716.0
7054,694.0
7055,693.0
7056,694.0
7057,695.0
7058,694.0
7059,695.0
7060,695.0
7061,694.0
7062,695.0
7063,695.0
7064,694.0
7065,695.0
7066,695.0
7067,694.0
7068,695.0
7069,695.0
7070,694.0
7071,695.0
7072,695.0
7073,695.0
7074,695.0
7075,695.0
7076,695.0
7077,696.0
7078,695.0
7079,695.0
7080,695.0
7081,695.0
7082,695.0
7083,695.0
7084,694.0
7085,695.0
7086,696.0
7087,695.0
7088,696.0
7089,695.0
7090,695.0
7091,696.0
7092,695.0
7093,695.0
7094,696.0
7095,695.0
7096,695.0
7097,696.0
7098,695.0
7099,695.0
7100,696.0
7101,695.0
7102,695.0
7103,695.0
7104,694.0
7105,696.0
7106,695.0
7107,695.0
7108,695.0
7109,696.0
7110,695.0
7111,696.0
7112,695.0
7113,695.0
7114,696.0
7115,695.0
7116,695.0
7117,696.0
7118,695.0
7119,695.0
7120,696.0
7121,695.0
7122,696.0
7123,696.0
7124,695.0
7125,696.0
7126,696.0
7127,695.0
7128,696.0
7129,696.0
7130,695.0
7131,696.0
7132,696.0
7133,696.0
7134,696.0
7135,696.0
7136,695.0
7137,696.0
7138,695.0
7139,696.0
7140,696.0
7141,695.0
7142,696.0
7143,696.0
7144,695.0
7145,696.0
7146,696.0
7147,695.0
7148,696.0
7149,696.0
7150,695.0
7151,696.0
7152,696.0
7153,716.0
7154,694.0
7155,692.0
7156,694.0
7157,695.0
7158,695.0
7159,696.0
7160,696.0
7161,696.0
7162,696.0
7163,696.0
7164,696.0
7165,696.0
7166,696.0
7167,695.0
7168,696.0
7169,696.0
7170,696.0
7171,696.0
7172,696.0
7173,696.0
7174,697.0
7175,696.0
7176,696.0
7177,696.0
7178,696.0
7179,696.0
7180,697.0
7181,696.0
7182,696.0
7183,697.0
7184,696.0
7185,696.0
7186,697.0
7187,696.0
7188,696.0
7189,697.0
7190,696.0
7191,697.0
7192,697.0
7193,696.0
7194,697.0
7195,696.0
7196,696.0
7197,697.0
7198,696.0
7199,696.0
7200,697.0
7201,696.0
7202,696.0
7203,697.0
7204,696.0
7205,696.0
7206,696.0
7207,696.0
7208,697.0
7209,697.0
7210,696.0
7211,697.0
7212,697.0
7213,697.0
7214,697.0
7215,697.0
7216,696.0
7217,697.0
7218,696.0
7219,697.0
7220,697.0
7221,697.0
7222,696.0
7223,697.0
7224,696.0
7225,697.0
7226,697.0
7227,696.0
7228,696.0
7229,697.0
7230,696.0
7231,697.0
7232,697.0
7233,697.0
7234,697.0
7235,696.0
7236,696.0
7237,697.0
7238,696.0
7239,696.0
7240,697.0
7241,696.0
7242,697.0
7243,697.0
7244,696.0
7245,697.0
7246,697.0
7247,696.0
7248,697.0
7249,697.0
7250,696.0
7251,697.0
7252,697.0
7253,696.0
7254,697.0
7255,689.0
7256,694.0
7257,695.0
7258,696.0
7259,696.0
7260,697.0
7261,697.0
7262,697.0
7263,697.0
7264,697.0
7265,696.0
7266,697.0
7267,697.0
7268,697.0
7269,697.0
7270,697.0
7271,697.0
7272,697.0
7273,697.0
7274,697.0
7275,697.0
7276,696.0
7277,698.0
7278,697.0
7279,697.0
7280,698.0
7281,697.0
7282,697.0
7283,698.0
7284,697.0
7285,697.0
7286,697.0
7287,697.0
7288,697.0
7289,698.0
7290,697.0
7291,697.0
7292,697.0
7293,697.0
7294,697.0
7295,697.0
7296,697.0
7297,698.0
7298,697.0
7299,697.0
7300,698.0
7301,697.0
7302,697.0
7303,698.0
7304,697.0
7305,697.0
7306,698.0
7307,697.0
7308,697.0
7309,698.0
7310,697.0
7311,697.0
7312,697.0
7313,697.0
7314,697.0
7315,697.0
7316,697.0
7317,698.0
7318,697.0
7319,697.0
7320,698.0
7321,697.0
7322,697.0
7323,698.0
7324,697.0
7325,697.0
7326,698.0
7327,697.0
7328,697.0
7329,698.0
7330,697.0
7331,697.0
7332,698.0
7333,697.0
7334,698.0
7335,698.0
7336,697.0
7337,698.0
7338,697.0
7339,697.0
7340,698.0
7341,698.0
7342,697.0
7343,698.0
7344,698.0
7345,697.0
7346,698.0
7347,697.0
7348,698.0
7349,698.0
7350,697.0
7351,698.0
7352,698.0
7353,697.0
7354,698.0
7355,698.0
7356,707.0
7357,695.0
7358,709.0
7359,696.0
7360,697.0
7361,698.0
7362,697.0
7363,698.0
7364,698.0
7365,698.0
7366,698.0
7367,698.0
7368,698.0
7369,698.0
7370,697.0
7371,698.0
7372,699.0
7373,698.0
7374,698.0
7375,698.0
7376,697.0
7377,694.0
7378,698.0
7379,698.0
7380,698.0
7381,698.0
7382,698.0
7383,699.0
7384,698.0
7385,698.0
7386,698.0
7387,698.0
7388,698.0
7389,699.0
7390,698.0
7391,698.0
7392,699.0
7393,698.0
7394,698.0
7395,699.0
7396,698.0
7397,698.0
7398,699.0
7399,698.0
7400,699.0
7401,698.0
7402,697.0
7403,699.0
7404,698.0
7405,698.0
7406,699.0
7407,698.0
7408,698.0
7409,699.0
7410,698.0
7411,698.0
7412,699.0
7413,698.0
7414,698.0
7415,699.0
7416,698.0
7417,698.0
7418,699.0
7419,698.0
7420,699.0
7421,699.0
7422,698.0
7423,699.0
7424,698.0
7425,698.0
7426,699.0
7427,698.0
7428,698.0
7429,699.0
7430,698.0
7431,698.0
7432,699.0
7433,698.0
7434,699.0
7435,699.0
7436,698.0
7437,699.0
7438,699.0
7439,698.0
7440,699.0
7441,699.0
7442,698.0
7443,699.0
7444,699.0
7445,698.0
7446,699.0
7447,699.0
7448,698.0
7449,699.0
7450,699.0
7451,698.0
7452,699.0
7453,698.0
7454,699.0
7455,699.0
7456,698.0
7457,699.0
7458,712.0
7459,696.0
7460,713.0
7461,698.0
7462,697.0
7463,699.0
7464,698.0
7465,698.0
7466,699.0
7467,699.0
7468,699.0
7469,699.0
7470,699.0
7471,698.0
7472,699.0
7473,699.0
7474,699.0
7475,699.0
7476,699.0
7477,699.0
7478,699.0
7479,698.0
7480,699.0
7481,699.0
7482,698.0
7483,699.0
7484,699.0
7485,699.0
7486,700.0
7487,699.0
7488,699.0
7489,699.0
7490,699.0
7491,699.0
7492,700.0
7493,698.0
7494,699.0
7495,700.0
7496,699.0
7497,699.0
7498,700.0
7499,699.0
7500,699.0
7501,699.0
7502,699.0
7503,699.0
7504,699.0
7505,699.0
7506,700.0
7507,699.0
7508,699.0
7509,700.0
7510,699.0
7511,699.0
7512,699.0
7513,699.0
7514,699.0
7515,699.0
7516,699.0
7517,700.0
7518,700.0
7519,699.0
7520,699.0
7521,699.0
7522,699.0
7523,700.0
7524,699.0
7525,699.0
7526,700.0
7527,699.0
7528,699.0
7529,700.0
7530,699.0
7531,699.0
7532,700.0
7533,699.0
7534,699.0
7535,700.0
7536,699.0
7537,700.0
7538,700.0
7539,699.0
7540,700.0
7541,700.0
7542,699.0
7543,700.0
7544,700.0
7545,699.0
7546,700.0
7547,700.0
7548,699.0
7549,700.0
7550,700.0
7551,699.0
7552,700.0
7553,699.0
7554,700.0
7555,700.0
7556,699.0
7557,698.0
7558,700.0
7559,699.0
7560,719.0
7561,698.0
7562,694.0
7563,699.0
7564,699.0
7565,699.0
7566,700.0
7567,700.0
7568,700.0
7569,700.0
7570,700.0
7571,700.0
7572,700.0
7573,700.0
7574,700.0
7575,700.0
7576,700.0
7577,700.0
7578,700.0
7579,699.0
7580,700.0
7581,700.0
7582,699.0
7583,700.0
7584,700.0
7585,699.0
7586,700.0
7587,700.0
7588,699.0
7589,700.0
7590,700.0
7591,699.0
7592,700.0
7593,700.0
7594,700.0
7595,701.0
7596,700.0
7597,700.0
7598,700.0
7599,700.0
7600,700.0
7601,700.0
7602,700.0
7603,700.0
7604,700.0
7605,700.0
7606,701.0
7607,699.0
7608,700.0
7609,701.0
7610,700.0
7611,700.0
7612,701.0
7613,700.0
7614,700.0
7615,701.0
7616,700.0
7617,700.0
7618,700.0
7619,700.0
7620,700.0
7621,701.0
7622,700.0
7623,700.0
7624,701.0
7625,700.0
7626,700.0
7627,700.0
7628,700.0
7629,701.0
7630,700.0
7631,700.0
7632,701.0
7633,700.0
7634,700.0
7635,701.0
7636,700.0
7637,700.0
7638,701.0
7639,700.0
7640,700.0
7641,701.0
7642,700.0
7643,701.0
7644,701.0
7645,700.0
7646,701.0
7647,701.0
7648,700.0
7649,701.0
7650,701.0
7651,700.0
7652,701.0
7653,701.0
7654,700.0
7655,701.0
7656,700.0
7657,700.0
7658,701.0
7659,700.0
7660,701.0
7661,701.0
7662,694.0
7663,652.0
7664,700.0
7665,700.0
7666,701.0
7667,701.0
7668,700.0
7669,701.0
7670,701.0
7671,700.0
7672,701.0
7673,701.0
7674,701.0
7675,702.0
7676,701.0
7677,700.0
7678,701.0
7679,701.0
7680,701.0
7681,701.0
7682,700.0
7683,701.0
7684,701.0
7685,701.0
7686,701.0
7687,701.0
7688,700.0
7689,701.0
7690,701.0
7691,701.0
7692,702.0
7693,701.0
7694,701.0
7695,701.0
7696,700.0
7697,701.0
7698,701.0
7699,701.0
7700,701.0
7701,701.0
7702,701.0
7703,701.0
7704,701.0
7705,701.0
7706,701.0
7707,701.0
7708,701.0
7709,702.0
7710,701.0
7711,701.0
7712,701.0
7713,701.0
7714,701.0
7715,701.0
7716,701.0
7717,701.0
7718,702.0
7719,701.0
7720,701.0
7721,702.0
7722,701.0
7723,701.0
7724,702.0
7725,701.0
7726,701.0
7727,701.0
7728,701.0
7729,702.0
7730,701.0
7731,701.0
7732,702.0
7733,701.0
7734,701.0
7735,702.0
7736,701.0
7737,701.0
7738,702.0
7739,701.0
7740,701.0
7741,702.0
7742,701.0
7743,701.0
7744,702.0
7745,701.0
7746,701.0
7747,702.0
7748,701.0
7749,702.0
7750,702.0
7751,701.0
7752,702.0
7753,702.0
7754,701.0
7755,702.0
7756,701.0
7757,701.0
7758,702.0
7759,701.0
7760,701.0
7761,702.0
7762,701.0
7763,708.0
7764,699.0
7765,717.0
7766,700.0
7767,701.0
7768,701.0
7769,702.0
7770,702.0
7771,701.0
7772,702.0
7773,702.0
7774,701.0
7775,702.0
7776,701.0
7777,701.0
7778,702.0
7779,702.0
7780,702.0
7781,702.0
7782,701.0
7783,702.0
7784,702.0
7785,701.0
7786,702.0
7787,702.0
7788,701.0
7789,702.0
7790,702.0
7791,701.0
7792,702.0
7793,702.0
7794,701.0
7795,702.0
7796,703.0
7797,702.0
7798,702.0
7799,702.0
7800,702.0
7801,703.0
7802,702.0
7803,701.0
7804,703.0
7805,701.0
7806,702.0
7807,702.0
7808,702.0
7809,702.0
7810,702.0
7811,701.0
7812,702.0
7813,702.0
7814,702.0
7815,702.0
7816,702.0
7817,702.0
7818,702.0
7819,702.0
7820,701.0
7821,702.0
7822,702.0
7823,702.0
7824,703.0
7825,702.0
7826,702.0
7827,703.0
7828,702.0
7829,703.0
7830,703.0
7831,702.0
7832,703.0
7833,703.0
7834,702.0
7835,703.0
7836,702.0
7837,702.0
7838,703.0
7839,703.0
7840,702.0
7841,703.0
7842,702.0
7843,702.0
7844,703.0
7845,702.0
7846,702.0
7847,703.0
7848,702.0
7849,703.0
7850,703.0
7851,702.0
7852,703.0
7853,703.0
7854,702.0
7855,703.0
7856,702.0
7857,702.0
7858,703.0
7859,703.0
7860,702.0
7861,703.0
7862,702.0
7863,702.0
7864,703.0
7865,719.0
7866,700.0
7867,689.0
7868,701.0
7869,702.0
7870,703.0
7871,702.0
7872,702.0
7873,703.0
7874,702.0
7875,703.0
7876,703.0
7877,702.0
7878,703.0
7879,703.0
7880,702.0
7881,703.0
7882,702.0
7883,702.0
7884,703.0
7885,703.0
7886,703.0
7887,703.0
7888,702.0
7889,703.0
7890,703.0
7891,702.0
7892,703.0
7893,703.0
7894,702.0
7895,703.0
7896,703.0
7897,702.0
7898,703.0
7899,703.0
7900,702.0
7901,703.0
7902,702.0
7903,702.0
7904,703.0
7905,703.0
7906,703.0
7907,703.0
7908,703.0
7909,703.0
7910,703.0
7911,702.0
7912,703.0
7913,703.0
7914,702.0
7915,703.0
7916,703.0
7917,703.0
7918,703.0
7919,703.0
7920,702.0
7921,703.0
7922,703.0
7923,702.0
7924,703.0
7925,703.0
7926,702.0
7927,703.0
7928,703.0
7929,703.0
7930,703.0
7931,703.0
7932,703.0
7933,703.0
7934,702.0
7935,703.0
7936,704.0
7937,702.0
7938,704.0
7939,703.0
7940,702.0
7941,704.0
7942,703.0
7943,703.0
7944,704.0
7945,703.0
7946,703.0
7947,704.0
7948,702.0
7949,703.0
7950,703.0
7951,703.0
7952,703.0
7953,704.0
7954,703.0
7955,704.0
7956,703.0
7957,703.0
7958,703.0
7959,703.0
7960,702.0
7961,703.0
7962,703.0
7963,703.0
7964,703.0
7965,703.0
7966,703.0
7967,725.0
7968,700.0
7969,699.0
7970,702.0
7971,702.0
7972,703.0
7973,704.0
7974,703.0
7975,704.0
7976,703.0
7977,703.0
7978,704.0
7979,704.0
7980,703.0
7981,704.0
7982,702.0
7983,703.0
7984,704.0
7985,703.0
7986,703.0
7987,704.0
7988,703.0
7989,703.0
7990,704.0
7991,703.0
7992,703.0
7993,704.0
7994,703.0
7995,703.0
7996,704.0
7997,703.0
7998,703.0
7999,703.0
8000,703.0
8001,704.0
8002,703.0
8003,703.0
8004,704.0
8005,703.0
8006,703.0
8007,704.0
8008,703.0
8009,704.0
8010,704.0
8011,703.0
8012,703.0
8013,704.0
8014,703.0
8015,703.0
8016,704.0
8017,703.0
8018,704.0
8019,703.0
8020,703.0
8021,704.0
8022,704.0
8023,703.0
8024,704.0
8025,703.0
8026,703.0
8027,704.0
8028,703.0
8029,703.0
8030,704.0
8031,703.0
8032,704.0
8033,704.0
8034,703.0
8035,704.0
8036,704.0
8037,703.0
8038,704.0
8039,704.0
8040,703.0
8041,704.0
8042,704.0
8043,703.0
8044,704.0
8045,704.0
8046,703.0
8047,704.0
8048,704.0
8049,703.0
8050,704.0
8051,704.0
8052,703.0
8053,704.0
8054,703.0
8055,704.0
8056,704.0
8057,703.0
8058,704.0
8059,704.0
8060,703.0
8061,704.0
8062,704.0
8063,703.0
8064,704.0
8065,704.0
8066,704.0
8067,704.0
8068,703.0
8069,699.0
8070,704.0
8071,702.0
8072,702.0
8073,704.0
8074,704.0
8075,695.0
8076,704.0
8077,704.0
8078,704.0
8079,705.0
8080,703.0
8081,704.0
8082,704.0
8083,704.0
8084,704.0
8085,704.0
8086,704.0
8087,704.0
8088,704.0
8089,704.0
8090,704.0
8091,704.0
8092,703.0
8093,705.0
8094,704.0
8095,704.0
8096,705.0
8097,704.0
8098,704.0
8099,704.0
8100,703.0
8101,704.0
8102,705.0
8103,704.0
8104,704.0
8105,705.0
8106,704.0
8107,704.0
8108,704.0
8109,703.0
8110,704.0
8111,704.0
8112,704.0
8113,705.0
8114,703.0
8115,703.0
8116,705.0
8117,704.0
8118,704.0
8119,705.0
8120,704.0
8121,704.0
8122,705.0
8123,704.0
8124,704.0
8125,704.0
8126,704.0
8127,704.0
8128,704.0
8129,704.0
8130,704.0
8131,704.0
8132,704.0
8133,704.0
8134,704.0
8135,704.0
8136,705.0
8137,704.0
8138,704.0
8139,705.0
8140,704.0
8141,704.0
8142,705.0
8143,704.0
8144,705.0
8145,704.0
8146,704.0
8147,705.0
8148,705.0
8149,704.0
8150,705.0
8151,704.0
8152,704.0
8153,705.0
8154,704.0
8155,704.0
8156,705.0
8157,704.0
8158,704.0
8159,705.0
8160,704.0
8161,704.0
8162,704.0
8163,704.0
8164,704.0
8165,705.0
8166,704.0
8167,705.0
8168,705.0
8169,704.0
8170,713.0
8171,702.0
8172,722.0
8173,704.0
8174,704.0
8175,704.0
8176,705.0
8177,704.0
8178,704.0
8179,705.0
8180,704.0
8181,705.0
8182,705.0
8183,704.0
8184,705.0
8185,705.0
8186,704.0
8187,705.0
8188,705.0
8189,704.0
8190,705.0
8191,704.0
8192,704.0
8193,705.0
8194,704.0
8195,704.0
8196,705.0
8197,704.0
8198,704.0
8199,705.0
8200,704.0
8201,704.0
8202,705.0
8203,704.0
8204,704.0
8205,705.0
8206,704.0
8207,705.0
8208,705.0
8209,704.0
8210,705.0
8211,705.0
8212,704.0
8213,705.0
8214,705.0
8215,704.0
8216,705.0
8217,705.0
8218,704.0
8219,705.0
8220,704.0
8221,705.0
8222,705.0
8223,704.0
8224,705.0
8225,705.0
8226,704.0
8227,705.0
8228,705.0
8229,704.0
8230,705.0
8231,705.0
8232,704.0
8233,705.0
8234,705.0
8235,704.0
8236,705.0
8237,705.0
8238,704.0
8239,705.0
8240,704.0
8241,705.0
8242,705.0
8243,705.0
8244,705.0
8245,705.0
8246,705.0
8247,705.0
8248,705.0
8249,704.0
8250,705.0
8251,705.0
8252,704.0
8253,705.0
8254,705.0
8255,705.0
8256,705.0
8257,705.0
8258,704.0
8259,705.0
8260,705.0
8261,705.0
8262,705.0
8263,705.0
8264,705.0
8265,705.0
8266,704.0
8267,705.0
8268,705.0
8269,705.0
8270,705.0
8271,705.0
8272,723.0
8273,703.0
8274,696.0
8275,704.0
8276,705.0
8277,705.0
8278,705.0
8279,706.0
8280,705.0
8281,705.0
8282,705.0
8283,704.0
8284,705.0
8285,705.0
8286,704.0
8287,705.0
8288,705.0
8289,705.0
8290,705.0
8291,705.0
8292,705.0
8293,705.0
8294,705.0
8295,705.0
8296,705.0
8297,705.0
8298,705.0
8299,706.0
8300,705.0
8301,704.0
8302,705.0
8303,704.0
8304,705.0
8305,705.0
8306,705.0
8307,705.0
8308,706.0
8309,705.0
8310,705.0
8311,705.0
8312,705.0
8313,706.0
8314,705.0
8315,705.0
8316,706.0
8317,705.0
8318,705.0
8319,705.0
8320,705.0
8321,705.0
8322,705.0
8323,705.0
8324,705.0
8325,706.0
8326,705.0
8327,705.0
8328,706.0
8329,705.0
8330,705.0
8331,706.0
8332,705.0
8333,705.0
8334,705.0
8335,705.0
8336,706.0
8337,705.0
8338,705.0
8339,706.0
8340,705.0
8341,705.0
8342,706.0
8343,705.0
8344,705.0
8345,706.0
8346,705.0
8347,705.0
8348,706.0
8349,705.0
8350,706.0
8351,706.0
8352,705.0
8353,706.0
8354,705.0
8355,705.0
8356,706.0
8357,705.0
8358,705.0
8359,706.0
8360,705.0
8361,705.0
8362,706.0
8363,705.0
8364,705.0
8365,706.0
8366,705.0
8367,705.0
8368,706.0
8369,705.0
8370,705.0
8371,706.0
8372,705.0
8373,706.0
8374,717.0
8375,703.0
8376,704.0
8377,705.0
8378,704.0
8379,706.0
8380,705.0
8381,705.0
8382,706.0
8383,706.0
8384,705.0
8385,706.0
8386,705.0
8387,705.0
8388,706.0
8389,705.0
8390,705.0
8391,706.0
8392,705.0
8393,706.0
8394,706.0
8395,705.0
8396,706.0
8397,705.0
8398,705.0
8399,706.0
8400,705.0
8401,705.0
8402,706.0
8403,705.0
8404,705.0
8405,706.0
8406,705.0
8407,706.0
8408,706.0
8409,705.0
8410,705.0
8411,706.0
8412,705.0
8413,705.0
8414,706.0
8415,705.0
8416,706.0
8417,706.0
8418,705.0
8419,705.0
8420,706.0
8421,705.0
8422,706.0
8423,706.0
8424,705.0
8425,706.0
8426,705.0
8427,706.0
8428,706.0
8429,705.0
8430,705.0
8431,706.0
8432,705.0
8433,706.0
8434,706.0
8435,705.0
8436,706.0
8437,706.0
8438,705.0
8439,706.0
8440,706.0
8441,705.0
8442,706.0
8443,706.0
8444,705.0
